"dsc","url","mag","lat","lng","distance"
"M 1.2 - 62km SE of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11472210",1.2,62.997,-148.0762,2048.65534939789
"M 1.8 - 63km SSE of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11470829",1.8,62.9133,-148.271,2048.765332372277
"M 1.8 - 39km WSW of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11486170",1.8,61.6714,-150.7734,2048.9057626107597
"M 1.7 - 24km NW of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11479516",1.7,61.9206,-150.3245,2049.1188934594306
"M 0.9 - 59km NE of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11469663",0.9,62.5583,-149.0719,2049.4258515913357
"M 1.0 - 28km WNW of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11480404",1,61.8005,-150.5716,2049.7172754048242
"M 0.2 - 60km SE of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11483373",0.2,62.9969,-148.1264,2049.746479923447
"M 2.2 - 52km SW of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11484345",2.2,60.098,-153.2951,2049.7564218872335
"M 0.0 - 67km SSE of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11485383",0,62.8135,-148.5563,2050.1708775025786
"M 2.2 - 24km SW of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11475643",2.2,60.3117,-153.0122,2050.2982589135922
"M 1.2 - 24km NE of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11484560",1.2,62.3371,-149.5736,2050.5157393714194
"M 3.0 - 73km E of Old Iliamna, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477920",3,59.8695,-153.6369,2050.607081163707
"M 1.3 - 42km W of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11474068",1.3,61.6822,-150.8232,2050.637528427803
"M 0.9 - 69km ESE of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11485758",0.9,63.2408,-147.5988,2050.6400139187494
"M 3.3 - 25km SW of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11479263",3.3,60.3054,-153.0376,2050.7562106205028
"M 2.0 - 44km SW of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11475183",2,60.166,-153.2364,2050.7847937663887
"M 0.4 - 60km SSE of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11471176",0.4,62.9313,-148.3234,2050.812755539538
"M 2.1 - 40km SW of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11471511",2.1,60.1979,-153.1973,2050.9482147961276
"M 1.4 - 45km WSW of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11483312",1.4,61.659,-150.8787,2050.987361278537
"M 1.5 - 64km SSE of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11484435",1.5,62.8533,-148.5064,2051.0153230516858
"M 2.1 - 15km SSW of Delta Junction, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11479733",2.1,63.9164,-145.8894,2051.0569550250416
"M 2.0 - 41km SW of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11475684",2,60.1917,-153.2135,2051.158860153852
"M 1.6 - 29km WNW of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477821",1.6,61.8367,-150.5637,2051.1663166266917
"M 1.3 - 67km W of Big Lake, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11473846",1.3,61.4732,-151.2155,2051.2446095915097
"M 1.1 - 66km W of Big Lake, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11485774",1.1,61.4855,-151.198,2051.341543738427
"M 1.1 - 62km ENE of Talkeetna, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11468885",1.1,62.607,-149.0533,2051.3490002112667
"M 1.4 - 34km NNE of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11475178",1.4,60.749,-152.4024,2051.3999527756723
"M 1.7 - 44km NNE of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11483199",1.7,60.8166,-152.3,2051.454633576497
"M 1.7 - 52km WNW of Nikiski, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11484801",1.7,60.9414,-152.1085,2051.5695875327774
"M 2.0 - 23km SW of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11482193",2,60.3288,-153.0354,2051.634210297389
"M 1.5 - 2km WNW of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11476825",1.5,60.4978,-152.7898,2051.6491232430685
"M 1.3 - 52km WSW of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11482807",1.3,61.6188,-150.9828,2051.8069519181777
"M 1.6 - 34km SW of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11485785",1.6,60.2548,-153.1493,2051.863496837213
"M 1.0 - 57km SE of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11474019",1,62.9792,-148.2635,2051.870331937316
"M 1.2 - 29km WNW of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11484754",1.2,61.8713,-150.541,2052.1803969329044
"M 1.7 - 52km WSW of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11472747",1.7,61.6193,-150.9992,2052.243155579306
"M 1.2 - 90km E of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11474548",1.2,63.4625,-147.136,2052.264282252352
"M 0.0 - 57km SSE of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477150",0,62.9617,-148.3225,2052.2990791256043
"M 1.5 - 41km W of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11479344",1.5,61.7213,-150.8237,2052.4071979817813
"M 1.5 - 24km NNE of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11472825",1.5,62.353,-149.6225,2052.4177613183047
"M 0.2 - 57km SSE of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11470708",0.2,62.9542,-148.3453,2052.4301887730376
"M 0.1 - 57km SSE of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11474157",0.1,62.9567,-148.3489,2052.633377657922
"M 1.4 - 28km SW of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11473520",1.4,62.018,-150.2911,2052.7794002510345
"M 1.6 - 73km E of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477725",1.6,63.3338,-147.4922,2053.1130774106155
"M 1.8 - 17km SW of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11479909",1.8,60.3907,-153.0038,2053.243565685312
"M 1.2 - 46km W of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11483329",1.2,61.6918,-150.9123,2053.300110604347
"M 1.3 - 30km ENE of Talkeetna, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11468732",1.3,62.4107,-149.5455,2053.3436066959125
"M 1.9 - 19km NNE of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11470918",1.9,60.6541,-152.6204,2053.400151614948
"M 1.4 - 6km NNW of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11471386",1.4,60.5387,-152.7963,2053.495843016392
"M 1.6 - 46km W of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11478151",1.6,61.6981,-150.9111,2053.552387935427
"M 1.6 - 6km W of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11475249",1.6,60.4911,-152.8694,2053.5760000994196
"M 1.0 - 88km E of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11469548",1,63.468,-147.1889,2053.6437297277143
"M 1.5 - 7km NW of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11485006",1.5,62.2037,-149.9741,2053.741906620105
"M 1.2 - 10km W of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11471062",1.2,62.1623,-150.0558,2053.770489765991
"M 1.5 - 64km WSW of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11471180",1.5,61.5495,-151.1829,2053.788509575354
"M 0.9 - 26km ENE of Talkeetna, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11472560",0.9,62.3843,-149.6231,2053.9115413772106
"M 1.0 - 25km ENE of Talkeetna, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11470501",1,62.384,-149.633,2054.1302645805113
"M 2.0 - 25km ENE of Talkeetna, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11470411",2,62.3858,-149.633,2054.2153926454325
"M 2.4 - 68km W of Big Lake, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11479434",2.4,61.5319,-151.243,2054.5378850957536
"M 1.7 - 70km W of Big Lake, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11474459",1.7,61.5096,-151.2876,2054.690121416233
"M 1.9 - 33km NW of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11468642",1.9,61.958,-150.4873,2054.815638709036
"M 2.2 - 64km WSW of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11483218",2.2,61.5696,-151.1935,2054.9479911019425
"M 1.6 - 9km NW of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11480290",1.6,62.2131,-150.0072,2054.9716032659353
"M 1.4 - 57km SSE of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11473488",1.4,62.9049,-148.5727,2055.0300123031802
"M 2.9 - 41km W of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11476467",2.9,61.7858,-150.8194,2055.2033752967054
"M 2.3 - 62km SW of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11473582",2.3,60.0797,-153.5146,2055.282911006997
"M 2.2 - 74km NNW of Nikiski, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11481620",2.2,61.3371,-151.6074,2055.3580971081315
"M 1.9 - 46km NNE of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11470846",1.9,60.8595,-152.379,2055.376738290231
"M 1.2 - 72km E of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11474588",1.2,63.3771,-147.5061,2055.612859930158
"M 2.2 - 83km SE of Chignik Lake, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11476085",2.2,55.6588,-157.9654,2055.6439285669903
"M 0.9 - 66km WSW of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11483603",0.9,61.5794,-151.2382,2056.5163358892464
"M 1.6 - 22km N of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11481213",1.6,60.6895,-152.6862,2056.6549020095194
"M 1.1 - 64km E of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11481522",1.1,63.3344,-147.6608,2056.7058545739246
"M 2.0 - 34km WSW of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11484353",2,62.0292,-150.4458,2057.060037033815
"M 0.2 - 48km SE of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11472354",0.2,63.0877,-148.2568,2057.11844607106
"M 1.1 - 11km S of Talkeetna, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11470552",1.1,62.2224,-150.085,2057.266332782383
"M 1.4 - 68km WSW of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11470496",1.4,61.5801,-151.2779,2057.555892477662
"M 2.3 - 15km SSW of Talkeetna, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11474012",2.3,62.1849,-150.1778,2057.7503821442333
"M 0.3 - 59km S of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11482650",0.3,62.8666,-148.7845,2057.8777635552465
"M 1.2 - 36km WSW of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11469216",1.2,62.0236,-150.4934,2057.9647557383773
"M 1.2 - 13km S of Talkeetna, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11483307",1.2,62.2011,-150.1583,2058.0331067394086
"M 1.2 - 34km NE of Talkeetna, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11467767",1.2,62.4989,-149.5675,2058.0442914486684
"M 1.5 - 82km E of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11469148",1.5,63.5084,-147.3084,2058.2002560055676
"M 0.9 - 50km SSE of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11484601",0.9,62.9692,-148.5738,2058.22013993314
"M 0.8 - 78km E of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11483356",0.8,63.48,-147.3824,2058.2828985795422
"M 1.2 - 80km E of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11467814",1.2,63.4949,-147.3477,2058.323909180161
"M 1.3 - 84km W of Big Lake, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11476824",1.3,61.4533,-151.5291,2058.401580772242
"M 1.5 - 69km NNW of Nikiski, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11471508",1.5,61.2417,-151.8887,2058.5587880746148
"M 1.3 - 71km NNW of Nikiski, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11476878",1.3,61.2661,-151.8522,2058.653858103322
"M 0.7 - 81km E of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11478907",0.7,63.5061,-147.3368,2058.671877912685
"M 1.3 - 83km E of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11470273",1.3,63.5181,-147.3089,2058.708538904147
"M 0.9 - 78km E of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11470224",0.9,63.4893,-147.3917,2058.9527383896507
"M 1.0 - 80km E of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11469563",1,63.5042,-147.3571,2058.996234481216
"M 2.1 - 81km E of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11469598",2.1,63.5119,-147.339,2059.0154970360522
"M 1.1 - 81km E of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11470454",1.1,63.5133,-147.3401,2059.109945692023
"M 1.5 - 85km N of Nikiski, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11479310",1.5,61.4424,-151.5822,2059.2920079038613
"M 1.4 - 78km NNW of Nikiski, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11483288",1.4,61.3631,-151.7166,2059.315620067854
"M 2.0 - 35km N of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477896",2,60.7973,-152.6218,2059.351038313843
"M 0.6 - 51km SSE of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11480586",0.6,62.944,-148.6818,2059.377757341519
"M 1.2 - 40km NW of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11483149",1.2,61.9984,-150.6049,2059.541178371258
"M 1.5 - 42km NNE of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11480407",1.5,60.8515,-152.5463,2059.5548485714644
"M 0.9 - 75km E of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11478028",0.9,63.4763,-147.4545,2059.5971019175563
"M 1.2 - 64km S of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11471065",1.2,62.8088,-148.9871,2059.617607217866
"M 0.9 - 78km E of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11475670",0.9,63.4976,-147.4047,2059.6486758546985
"M 1.9 - 18km W of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477818",1.9,60.5017,-153.0753,2059.7083276374165
"M 2.2 - 81km E of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11471920",2.2,63.5252,-147.3395,2059.7083276374165
"M 1.1 - 49km SSE of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11475600",1.1,62.9708,-148.6376,2059.71329861931
"M 1.1 - 82km ENE of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11469090",1.1,63.53,-147.3312,2059.782270993078
"M 2.7 - 15km SSW of Talkeetna, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11484741",2.7,62.1964,-150.2412,2059.8077472752807
"M 1.0 - 80km E of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11470191",1,63.5147,-147.3703,2059.8096113934907
"M 1.5 - 82km ENE of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11470188",1.5,63.5311,-147.3304,2059.82266022096
"M 1.4 - 65km E of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11483839",1.4,63.4027,-147.6465,2059.8736127853654
"M 2.0 - 70km E of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11470114",2,63.4497,-147.5382,2059.989809487119
"M 2.1 - 84km NNW of Nikiski, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11480322",2.1,61.4288,-151.637,2060.1115985435026
"M 2.6 - 80km ENE of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11469072",2.6,63.5272,-147.3564,2060.1619297351713
"M 2.7 - 19km W of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11475784",2.7,60.5,-153.0949,2060.183677780954
"M 1.7 - 14km NNE of Delta Junction, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11474582",1.7,64.1654,-145.6732,2060.254514272932
"M 2.4 - 52km S of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477881",2.4,62.9338,-148.7514,2060.427877266457
"M 1.8 - 64km NNE of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11475499",1.8,61.0216,-152.3139,2060.4322268756137
"M 1.4 - 70km WSW of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477866",1.4,61.6173,-151.3318,2060.56830750494
"M 2.4 - 58km NNE of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11478862",2.4,60.9774,-152.3919,2060.659027924491
"M 2.1 - 75km SE of Chignik Lake, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11475090",2.1,55.7018,-158.0733,2060.665863024594
"M 1.7 - 65km W of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11484082",1.7,61.6566,-151.2699,2060.7379422620456
"M 1.5 - 84km NNW of Nikiski, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477182",1.5,61.4317,-151.6565,2060.740427752992
"M 1.8 - 77km NNW of Nikiski, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11478859",1.8,61.3401,-151.8101,2060.747262853095
"M 1.2 - 79km ENE of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11470313",1.2,63.5276,-147.3843,2060.762175798775
"M 1.3 - 38km SW of Talkeetna, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11470558",1.3,62.049,-150.5625,2060.8137497359166
"M 2.9 - 81km ENE of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11469022",2.9,63.5426,-147.3606,2061.0393080393205
"M 1.1 - 76km E of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11478079",1.1,63.5137,-147.4332,2061.06726981247
"M 1.9 - 64km E of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11480966",1.9,63.4242,-147.6522,2061.0871537400426
"M 2.6 - 64km NNE of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11470097",2.6,61.029,-152.3298,2061.1673108230702
"M 1.1 - 78km ENE of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11470340",1.1,63.5242,-147.4126,2061.1760100413835
"M 1.0 - 78km ENE of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11469574",1,63.5263,-147.4103,2061.2362831968385
"M 2.0 - 23km SW of Talkeetna, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11474435",2,62.1548,-150.3868,2061.3984614811043
"M 3.3 - 79km ENE of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11469080",3.3,63.5396,-147.3884,2061.462462872979
"M 1.1 - 81km ENE of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11471376",1.1,63.5553,-147.3617,2061.714118831322
"M 1.5 - 78km ENE of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11482669",1.5,63.5387,-147.4046,2061.7532653137314
"M 2.7 - 95km NNW of Nikiski, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477426",2.7,61.5553,-151.4864,2061.7756347322506
"M 2.4 - 65km NNE of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11469454",2.4,61.0377,-152.3431,2061.8881031975843
"M 0.7 - 65km S of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11479610",0.7,62.8054,-149.1105,2062.244771148421
"M 2.4 - 114km S of King Salmon, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11475074",2.4,57.6664,-156.5037,2062.260926839574
"M 1.0 - 42km SSE of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11474160",1,63.0457,-148.5874,2062.2919954764066
"M 1.5 - 46km NE of Talkeetna, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11474515",1.5,62.6303,-149.4921,2062.5542147712727
"M 1.4 - 45km NW of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11484213",1.4,61.9907,-150.7431,2062.583419289895
"M 1.6 - 39km SW of Talkeetna, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11470583",1.6,62.0609,-150.6154,2062.649906172717
